GID,Last, First,First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,YH Sal,YH Change,FD pos,DK pos,YH pos,ADI,VMI
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210201,hou,okc,A,20210201-hou-okc,21,136,106,0,0,0,0,0,0,0,0,,0,0,3700,0,3000,0,10,0,3,4,3,64.33,2.66
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210130,hou,nor,A,20210130-hou-nor,21,126,112,0,0,0,0,0,0,0,0,,0,0,3700,0,3000,0,10,0,3,4,3,66.66,-0.1
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210128,hou,por,H,20210128-por-hou,20.5,104,101,0,0,0,1,0,0,0,0,,0,0,3700,0,3000,0,10,0,3,4,3,67.99,-1.43
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210126,hou,was,H,20210126-was-hou,21,107,88,0,0,0,1,0,0,0,0,,0,0,3700,200,3000,0,10,0,3,4,3,65.25,-0.12
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210123,hou,dal,A,20210123-hou-dal,22,133,108,0,20.25,1,1,27.2,23.5,22,27.2,8pt 6rb 1st 3bl 3-9fg 2-2ft,0,0,3500,0,3000,0,10,0,3,4,3,63.88,1.91
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210122,hou,det,A,20210122-hou-det,20,103,102,0,2.5,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,10,0,3,4,3,64.65,1.27
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210120,hou,pho,H,20210120-pho-hou,22.5,103,109,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,-200,10,0,3,4,3,66.98,-1.06
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210118,hou,chi,A,20210118-hou-chi,21,120,125,0,0,0,1,0,0,0,0,,0,0,3500,0,3200,200,10,0,3,4,3,64.33,0.81
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210116,hou,sas,A,20210116-hou-sas,18,91,103,0,16.53333333,1,1,7,8.25,6.75,7,2pt 5rb 1bl 4to 1-5fg 0-2ft,0,0,3500,0,3000,0,10,0,3,4,3,64.29,1.75
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210114,hou,sas,A,20210114-hou-sas,20.5,109,105,0,15.68333333,1,1,15.5,15.25,14.5,15.5,6pt 5rb 1as 1bl 1to 3-5fg 0-1ft,0,0,3500,0,3000,0,10,0,3,34,3,64.2,2.97
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210112,hou,lal,H,20210112-lal-hou,21,100,117,0,5.266666667,1,1,3,3,2.5,3,0pt 2as 0-2fg,0,0,3500,0,3000,0,10,0,3,34,3,67.62,-0.45
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210110,hou,lal,H,20210110-lal-hou,20,102,120,0,3.033333333,1,1,3.9,4,3.25,3.9,0pt 2rb 1as 0-3fg,0,0,3500,0,3000,0,10,0,3,34,3,66.71,0.05
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210108,hou,orl,H,20210108-orl-hou,21,132,90,0,5.466666667,1,1,11.2,10.75,11.25,11.2,7pt 1rb 1st 1trey 3-3fg,0,0,3500,0,3000,0,10,0,3,34,3,67.07,-0.53
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210106,hou,ind,A,20210106-hou-ind,20,107,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,3,34,3,65.52,1
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210104,hou,dal,H,20210104-dal-hou,21,100,113,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,10,0,3,34,3,66.52,0
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20210102,hou,sac,H,20210102-sac-hou,18,102,94,0,0,0,0,0,0,0,0,,0,0,3500,0,,,10,0,3,,3,66.66,-2.58
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20201231,hou,sac,H,20201231-sac-hou,20,122,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,3,34,3,65.11,-5.48
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20201228,hou,den,A,20201228-hou-den,22,111,124,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,10,0,3,34,3,44.84,21.81
5982,Martin Jr., Kenyon,Kenyon Martin Jr.,20201226,hou,por,A,20201226-hou-por,23,126,128,0,0,0,0,0,0,0,0,,0,0,3500,,3000,,10,,3,34,3,67.3,-0.93
5117,Boucher, Chris,Chris Boucher,20210322,tor,hou,A,20210322-tor-hou,21,99,117,0,22.36666667,1,1,21,20,18.25,21,4pt 10rb 2bl 1to 1-7fg 2-3ft,0,0,7100,-300,6100,-200,26,0,5,5,5,64.83,1.26
5117,Boucher, Chris,Chris Boucher,20210321,tor,cle,A,20210321-tor-cle,19,105,116,0,13,1,1,9.5,9.75,9,9.5,2pt 5rb 1as 1-4fg,0,0,7400,0,6300,-700,26,-3,5,5,5,65.61,0.31
5117,Boucher, Chris,Chris Boucher,20210319,tor,uta,H,20210319-uta-tor,20,112,115,0,20.36666667,1,1,23.4,23.5,23.75,23.4,16pt 2rb 2bl 1to 3trey 6-10fg 1-2ft,0,0,7400,0,7000,-100,29,-2,5,5,5,66.84,-0.92
5117,Boucher, Chris,Chris Boucher,20210317,tor,det,A,20210317-tor-det,19,112,116,1,29.1,1,1,43.5,40.25,39,43.5,21pt 5rb 3as 4bl 1trey 10-16fg 0-1ft,0,0,7400,200,7100,100,31,6,4,5,5,63.97,2.21
5117,Boucher, Chris,Chris Boucher,20210314,tor,chi,A,20210314-tor-chi,21,95,118,0,26.38333333,1,1,26.8,26,24.75,26.8,17pt 4rb 1st 1bl 1to 1trey 7-12fg 2-4ft,0,0,7200,500,7000,400,25,0,4,5,5,65.89,0.58
5117,Boucher, Chris,Chris Boucher,20210313,tor,cha,A,20210313-tor-cha,20,104,114,0,32.05,1,1,34.2,32,30.25,34.2,16pt 6rb 2as 3bl 1to 4-10fg 8-9ft,0,0,6700,200,6600,100,25,6,4,5,5,65.47,1.34
5117,Boucher, Chris,Chris Boucher,20210311,tor,atl,H,20210311-atl-tor,20.5,120,121,0,30.43333333,1,1,53.8,51.75,51.25,53.8,29pt 9rb 2as 2st 2bl 1to 2trey 10-15fg 7-8ft,0,0,6500,-100,6500,-100,19,-6,4,5,5,67.85,-1.04
5117,Boucher, Chris,Chris Boucher,20210304,tor,bos,A,20210304-tor-bos,20,125,132,0,34.53333333,1,1,35,38.25,39.5,35,30pt 5rb 1to 5trey 11-15fg 3-4ft,0,0,6600,0,6600,200,25,-1,4,5,5,65.29,1.7
5117,Boucher, Chris,Chris Boucher,20210303,tor,det,H,20210303-det-tor,20,105,129,0,24.66666667,1,1,35.1,34.5,33,35.1,18pt 8rb 1as 1st 2bl 3to 1trey 5-11fg 7-9ft,0,0,6600,100,6400,800,26,8,4,5,5,,
5117,Boucher, Chris,Chris Boucher,20210226,tor,hou,H,20210226-hou-tor,20.5,122,111,1,27.7,1,1,28.6,26,24.25,28.6,7pt 8rb 2as 3bl 2-8fg 3-4ft,0,0,6500,0,5600,-300,18,-2,4,5,5,67.16,-0.02
5117,Boucher, Chris,Chris Boucher,20210224,tor,mia,A,20210224-tor-mia,21,108,116,0,18.36666667,1,1,27.2,25.5,26,27.2,11pt 6rb 2st 1bl 2trey 4-6fg 1-1ft,0,0,6500,0,5900,100,20,0,4,5,5,67.21,-0.13
5117,Boucher, Chris,Chris Boucher,20210223,tor,phi,H,20210223-phi-tor,20.5,102,109,0,22.55,1,1,18.6,18.25,18.75,18.6,10pt 3rb 1st 1bl 1to 2trey 4-6fg,0,0,6500,0,5800,-100,20,-2,4,5,5,67.12,-0.04
5117,Boucher, Chris,Chris Boucher,20210221,tor,phi,H,20210221-phi-tor,20,110,103,0,25.33333333,1,1,32.5,32.75,34.75,32.5,17pt 5rb 1as 3bl 1to 5trey 6-8fg,0,0,6500,-700,5900,-400,22,-1,4,5,5,67.85,-1.31
5117,Boucher, Chris,Chris Boucher,20210219,tor,min,A,20210219-tor-min,22,86,81,1,21.65,1,1,18.6,18.25,17.25,18.6,9pt 3rb 2as 1st 1trey 3-9fg 2-2ft,0,0,7200,0,6300,0,23,0,4,5,5,64.79,1.14
5117,Boucher, Chris,Chris Boucher,20210218,tor,mil,A,20210218-tor-mil,20.5,110,96,0,22.35,1,1,22.9,21.75,21,22.9,8pt 7rb 1as 2st 1to 4-7fg,0,0,7200,0,6300,-300,23,-2,4,5,5,65.66,0.59
5117,Boucher, Chris,Chris Boucher,20210216,tor,mil,A,20210216-tor-mil,21,124,113,0,30.05,1,1,36.7,34.5,35.5,36.7,14pt 6rb 1as 5bl 1to 4trey 4-8fg 2-2ft,0,0,7200,0,6600,-200,25,-1,4,5,5,65.47,1.58
5117,Boucher, Chris,Chris Boucher,20210214,tor,min,H,20210214-min-tor,20,112,116,0,18.3,1,1,15.3,14.5,13.5,15.3,6pt 4rb 1as 1bl 2-6fg 2-2ft,0,0,7200,800,6800,800,26,5,4,5,5,66.25,0.8
5117,Boucher, Chris,Chris Boucher,20210211,tor,bos,A,20210211-tor-bos,20.5,106,120,0,25.13333333,1,1,37.7,33.5,33,37.7,12pt 6rb 1as 1st 5bl 1to 2trey 4-8fg 2-4ft,0,0,6400,400,6000,100,21,0,4,5,5,67.89,-1.57
5117,Boucher, Chris,Chris Boucher,20210210,tor,was,A,20210210-tor-was,20,137,115,0,24.5,1,1,42.7,44,43.5,42.7,17pt 16rb 1as 2bl 1to 1trey 5-10fg 6-7ft,1,0,6000,100,5900,500,21,0,4,5,5,67.85,-3.17
5117,Boucher, Chris,Chris Boucher,20210208,tor,mem,A,20210208-tor-mem,21,128,113,0,29.03333333,1,1,32,33.5,33.25,32,12pt 10rb 2as 1st 1bl 1to 2trey 4-11fg 2-2ft,1,0,5900,1200,5400,1000,21,2,4,5,5,65.15,-0.62
5117,Boucher, Chris,Chris Boucher,20210206,tor,atl,A,20210206-tor-atl,21,121,132,0,32.66666667,1,1,47.5,49,48.25,47.5,29pt 10rb 1as 2bl 1to 2trey 10-13fg 7-13ft,1,0,4700,0,4400,-100,19,0,4,5,5,62.32,3.69
